"","sale","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG"
"380816283",0,0,356,7087.6,83.77,92,168,6413.64,50,79,99
"444500687",0,0,356,6965.53,82.04,75,156,5633.33,50,52,87.88
"382021695",0,0,356,5593.13,78,52,144,5112.5,19,28,73.29
"400697468",0,0,356,3066.67,75.29,43,168,1721.8,26,14,50.71
"407529040",0,0,669,1075,30.93,47,0,1500,3,6,41.88
"384267852",1,0,0,5679.77,67.38,65,506,5569.31,26,25,79.42
"413614962",0,0,658,13132.73,87.13,91,0,12183.33,69,79,97.27
"418357612",0,0,356,7191.12,85.43,66,268,5542.04,47,53,86.31
"440298744",0,0,356,3200,69.17,38,144,425,0,12,36.5
"391972127",0,0,356,14667.45,94.38,100,168,12395.45,81,84,100
"438477902",0,0,356,12711,98.93,100,168,11202.96,85,91,100
"389001317",0,0,639,5380.8,60.83,35,0,5625,24,32,56.85
"384209540",0,0,356,10088.27,88.46,100,156,8590.91,86,93,100
"409526011",0,0,499,8223.3,84.5,75,0,5310.1,42,58,92.08
"440339086",0,0,414,8390.33,93.86,61,180,6472.57,44,50,71.78
"437947425",0,0,356,14873.33,97.22,100,144,16028.57,70,90,100
"395982863",0,0,569,NA,NA,NA,0,NA,NA,NA,NA
"440339278",0,0,479,4522.73,92.19,89,0,6545.45,69,73,88.89
"438683614",0,0,599,7509.13,83.73,75,0,9275,36,64,87.75
"380883049",0,0,306,NA,NA,NA,180,NA,NA,NA,NA
"400675585",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"392102633",0,0,356,10600.8,91.07,91,144,9054.55,60,100,90.91
"400541523",0,0,356,3557.38,72.22,65,144,3194.15,29,31,69.65
"380668729",0,0,190,NA,NA,NA,80,NA,NA,NA,NA
"392147299",1,0,799,6147.3,86.38,73,0,5678.38,45,53,87.6
"413737368",0,0,669,1612.5,40.93,38,0,1132.5,19,22,64
"380693761",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"384048122",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"418465437",1,1,514,7086.68,96.64,59,160,8015.79,42,69,81.24
"438679402",0,0,669,1100,41.22,22,0,1133.33,9,18,50.89
"413588932",0,0,669,7943.82,94,100,0,6654.55,56,69,100
"418356859",0,0,356,3587,97.5,67,132,4000,43,57,80.5
"418441357",0,0,530,7050,98.14,100,NA,5868.75,79,88,100
"392176451",1,0,499,9633.07,89.09,68,0,8545.54,50,59,91.68
"407430343",0,0,355,5246.77,87.76,67,NA,8088.46,44,59,73.87
"438654196",0,1,483,7540,66.67,0,0,6000,22,25,100
"380652241",0,0,356,14375.2,100,100,120,12465,91,95,90.91
"440182124",0,0,544,10213.43,85.98,62,0,9383.9,58,63,59.56
"409495563",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"440190847",0,0,0,5286.94,79.21,71,564,4839,31,42,82.83
"392115858",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"400718388",0,0,688,NA,NA,NA,0,NA,NA,NA,NA
"392113125",0,0,356,7053.89,83.11,75,168,7983.33,41,67,91.88
"400721964",1,0,639,7860.64,95.17,67,0,7754.64,58,76,96.89
"444466560",0,0,356,15186.85,98.04,93,132,13165,76,81,99.07
"380782047",0,0,356,8455.3,93.21,79,132,4800,67,88,80.93
"382025539",0,0,669,11155.64,92.62,100,0,10492.73,64,67,90
"444567920",0,0,494,NA,NA,NA,0,NA,NA,NA,NA
"382102383",1,0,635,NA,NA,NA,NA,NA,NA,NA,NA
"440304860",0,0,385,7710.43,98.38,50,0,8531.25,62,100,86.75
"392113077",0,0,356,6237.69,74.74,57,168,5642.31,26,38,60.86
"409442494",0,0,356,7507.5,83.05,68,120,6265,49,55,76.76
"400622830",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"392075213",0,0,356,4562.14,76,27,156,3503.57,11,22,48.4
"388755162",0,0,669,4841.67,89.86,73,30,2366.67,36,55,96.64
"444479141",0,0,356,4155.36,67.57,60,168,2601.71,23,33,78
"395965364",0,0,380,8012.31,95.81,89,160,10111.54,69,75,100
"438531296",0,0,569,3407.73,84,73,0,3466,28,27,79.55
"380921158",0,0,514,6575.93,83.4,53,0,6705.33,44,58,64.58
"396176751",0,0,564,9351.12,85.03,84,0,11350,61,73,93.28
"440148723",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"392136501",0,0,576,NA,NA,NA,0,NA,NA,NA,NA
"396041705",0,0,336,5848.67,69.06,50,132,4876.75,25,45,61.31
"438046656",0,0,639,5387.44,82.92,61,0,3215,43,67,86.89
"413754606",0,0,325,8331.73,94.29,86,NA,6783.33,56,88,89.29
"396132327",0,0,356,17883.88,96.4,92,168,14875,75,100,96.67
"440210279",0,0,569,4446.25,64.92,53,0,4418.75,18,44,78.33
"418209452",0,0,356,10997.3,88.18,89,0,9932.5,57,69,86.81
"392164964",0,0,564,15030.64,96.67,100,0,16017.93,80,93,100
"400728196",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"440086851",0,0,669,5221.33,88.53,40,0,2693.67,33,39,67.2
"380928104",0,0,639,1633.33,59.5,30,0,1633.33,21,17,41.2
"409450248",0,0,0,6445.58,78.27,60,606,5130.5,38,52,77.74
"388959721",0,0,356,14056,98,79,156,13536.36,55,63,83.93
"396118414",0,0,356,10676.4,96.67,100,156,10986.67,60,80,100
"380809443",0,0,420,NA,NA,NA,0,NA,NA,NA,NA
"437952281",0,0,356,3806.37,62.82,41,144,3033.67,20,32,63.8
"392156849",0,0,669,5510.59,87,57,0,5075,24,35,83.71
"438054528",0,0,0,9868,89.64,60,668,9165,31,46,87.4
"444543550",1,0,586,6123.4,85.13,60,0,5722.4,38,47,71.67
"413719834",0,0,468,8298.6,75.89,67,0,6330,32,46,85.29
"392080290",0,0,356,7827.94,88.41,56,144,6707.29,43,50,76
"400501868",0,0,190,12013,95.55,90,270,14011.11,55,56,95
"396123305",0,0,306,8534.75,69.09,44,180,3862.5,23,42,65.56
"400747492",1,0,639,NA,NA,NA,0,NA,NA,NA,NA
"388861909",0,0,0,12688.4,100,100,523,13810,100,100,90
"413730810",0,0,228,3966.67,82.75,50,0,3966.67,40,40,80
"407405334",0,0,356,11507.52,96.49,100,168,9109.09,78,79,100
"392170511",0,0,444,3829.25,100,86,0,4337.5,91,100,97.57
"380812659",0,0,356,6258.61,84.82,61,168,6073.84,44,54,75.7
"400668800",0,0,356,4394.2,69.88,75,108,2820,25,36,66.63
"413754502",0,0,544,4149.7,63.29,69,0,3360,24,25,75.46
"380699026",0,0,389,12504.17,95.33,100,0,10091.67,67,83,100
"396178280",0,0,660,11156.83,89.44,100,NA,9166.67,56,83,100
"392100332",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"438608912",0,0,315,2026,55.4,43,0,2160.33,4,12,78.87
"381994591",0,0,639,9727.7,80.47,41,0,6940,19,19,66.24
"438013664",0,0,639,9306.75,84.4,64,0,13062.75,42,50,66.82
"384243036",0,0,356,5136.89,78.73,50,156,4330,25,29,60.83
"440166687",1,0,499,5000,68.56,83,0,3050,21,56,93.08
"400717325",0,0,576,14014.29,95.29,100,0,17428.57,86,86,100
"438048185",1,0,639,4375,71.14,71,0,4375,27,36,54.29
"438546219",0,0,374,5717,88.83,79,0,5125,41,39,86.93
"396104147",0,0,356,7932.73,92.09,56,144,8073.33,50,68,63.67
"388969684",0,0,356,9627.95,90.16,67,156,9882.32,55,77,79.38
"437840346",0,0,356,3460.71,59.88,47,168,3214.29,11,18,65.98
"382050693",0,0,356,NA,NA,NA,328,NA,NA,NA,NA
"438474718",0,0,669,7522.17,82.09,78,0,7300,33,43,75
"382002932",0,0,356,2187.67,53.18,50,156,1083.33,36,30,85.13
"400653562",0,0,356,NA,NA,NA,132,NA,NA,NA,NA
"384183862",0,0,356,8387.5,80.63,50,144,8425,63,50,83.5
"438050357",0,0,494,9094.71,84.9,78,0,7907.19,45,71,87.39
"438573348",0,0,599,6981.67,87.44,79,NA,5527.78,56,74,86.93
"400731826",0,0,569,NA,NA,NA,0,NA,NA,NA,NA
"437904396",0,0,336,NA,NA,NA,132,NA,NA,NA,NA
"418410882",0,0,0,9691.85,95.71,73,594,8571.54,71,71,91.93
"380720635",0,0,356,1144.5,77,22,156,900,8,8,40.22
"444409765",0,0,0,3760.22,76.24,59,600,4169.44,24,38,76.63
"388977092",0,0,799,6729.38,89.21,55,0,6652.14,50,70,76.55
"384156390",0,0,356,5540,84.73,56,156,5441.67,38,38,75.11
